Order Date,Region,Sales Channel,Category,Product Name,Quantity,Unit Price,Total Sales,Profit
2024-06-04,West,Online,Electronics,Headphones,23,206.71,4754.33,1205.41
2024-06-04,West,Online,Office Supplies,Printer Paper,9,12.57,113.13,25.43
2024-06-04,Central,Online,Electronics,Monitor,4,414.03,1656.12,598.92
2024-06-04,East,In-Store,Electronics,Monitor,2,420.04,840.08,288.49
2024-06-04,East,Online,Electronics,Monitor,17,325.83,5539.11,2670.28
2024-06-05,South,Online,Electronics,Monitor,5,281.9,1409.5,307.83
2024-06-05,East,Online,Electronics,Laptop,11,2387.96,26267.56,11406.6
2024-06-05,North,Online,Furniture,Desk,21,496.85,10433.85,4111.69
2024-06-05,Central,Online,Electronics,Laptop,17,1923.79,32704.43,7513.63
2024-06-06,South,In-Store,Electronics,Monitor,24,324.33,7783.92,1726.31
2024-06-06,North,In-Store,Office Supplies,Printer Paper,11,25.76,283.36,72.3
2024-06-06,South,Distributor,Office Supplies,Printer Paper,21,13.41,281.61,115.72
2024-06-06,South,Online,Electronics,Laptop,22,1844.9,40587.8,8642.11
2024-06-07,West,Distributor,Furniture,Bookshelf,16,244.88,3918.08,1449.31
2024-06-07,West,Online,Office Supplies,Printer Paper,16,14.25,228.0,109.9
2024-06-07,Central,Distributor,Office Supplies,Binder Pack,1,16.69,16.69,6.15
2024-06-08,North,Online,Electronics,Laptop,17,2034.77,34591.09,14070.47
2024-06-08,West,Distributor,Electronics,Headphones,7,263.24,1842.68,729.62
2024-06-08,South,Online,Electronics,Monitor,21,161.32,3387.72,1188.32
2024-06-08,South,Online,Furniture,Bookshelf,13,108.59,1411.67,702.25
2024-06-09,North,Online,Office Supplies,Printer Paper,11,24.21,266.31,81.71
2024-06-09,East,In-Store,Electronics,Smartphone,5,865.02,4325.1,1592.19
2024-06-09,East,Online,Office Supplies,Stapler,21,13.95,292.95,91.64
2024-06-09,South,Online,Electronics,Smartphone,4,494.91,1979.64,700.55
2024-06-09,Central,Online,Office Supplies,Binder Pack,15,38.13,571.95,130.03
2024-06-10,Central,Online,Furniture,Office Chair,8,168.22,1345.76,407.35
2024-06-10,Central,Distributor,Office Supplies,Printer Paper,8,23.16,185.28,91.36
2024-06-10,South,Distributor,Electronics,Smartphone,13,770.11,10011.43,4321.13
2024-06-10,Central,In-Store,Office Supplies,Pen Box,16,13.26,212.16,86.54
2024-06-10,West,In-Store,Electronics,Headphones,17,200.44,3407.48,1066.88
2024-06-10,Central,In-Store,Electronics,Smartphone,7,953.14,6671.98,2616.3
2024-06-10,East,Online,Office Supplies,Pen Box,16,7.82,125.12,34.39
2024-06-10,Central,Online,Furniture,Office Chair,13,452.36,5880.68,2654.79
2024-06-10,East,Online,Office Supplies,Pen Box,13,8.11,105.43,30.92
2024-06-11,South,Online,Electronics,Monitor,1,234.54,234.54,90.46
2024-06-11,West,Distributor,Office Supplies,Pen Box,1,7.08,7.08,2.95
2024-06-11,Central,Online,Electronics,Monitor,4,462.63,1850.52,811.41
2024-06-11,South,Online,Office Supplies,Pen Box,12,8.33,99.96,30.15
2024-06-12,South,Online,Furniture,Office Chair,1,197.91,197.91,53.27
2024-06-12,Central,Online,Furniture,Desk,1,798.13,798.13,247.39
2024-06-12,Central,In-Store,Office Supplies,Binder Pack,11,39.82,438.02,105.14
2024-06-12,West,Online,Electronics,Monitor,23,438.16,10077.68,3887.5
2024-06-12,East,In-Store,Office Supplies,Pen Box,5,12.43,62.15,12.54
2024-06-12,West,Online,Furniture,Bookshelf,12,230.01,2760.12,739.78
2024-06-13,West,In-Store,Office Supplies,Stapler,23,13.52,310.96,125.75
2024-06-13,North,Online,Furniture,Office Chair,7,188.1,1316.7,619.44
2024-06-13,North,In-Store,Furniture,Office Chair,13,170.39,2215.07,1028.57
2024-06-13,West,Distributor,Electronics,Monitor,17,338.16,5748.72,1344.47
2024-06-14,South,Online,Furniture,Desk,14,575.21,8052.94,1959.44
2024-06-14,West,In-Store,Furniture,Bookshelf,9,178.34,1605.06,333.32
2024-06-14,South,In-Store,Furniture,Office Chair,23,189.71,4363.33,1690.3
2024-06-14,North,In-Store,Office Supplies,Binder Pack,7,19.9,139.3,58.88
2024-06-14,West,In-Store,Electronics,Monitor,6,411.78,2470.68,500.49
2024-06-15,Central,In-Store,Office Supplies,Binder Pack,19,21.87,415.53,129.89
2024-06-15,South,Online,Furniture,Office Chair,15,215.94,3239.1,831.11
2024-06-15,South,Online,Electronics,Headphones,2,224.45,448.9,133.63
2024-06-15,East,Online,Office Supplies,Printer Paper,8,10.44,83.52,18.8
2024-06-15,South,Online,Electronics,Monitor,1,484.87,484.87,154.36
2024-06-15,South,In-Store,Electronics,Smartphone,3,635.31,1905.93,401.15
2024-06-16,West,Online,Electronics,Headphones,22,141.67,3116.74,1509.53
2024-06-16,Central,Online,Furniture,Bookshelf,3,116.53,349.59,86.07
2024-06-17,Central,In-Store,Electronics,Smartphone,4,597.85,2391.4,556.14
2024-06-17,West,Distributor,Electronics,Smartphone,19,1083.78,20591.82,6627.43
2024-06-17,East,In-Store,Furniture,Bookshelf,20,135.59,2711.8,662.02
2024-06-17,South,In-Store,Electronics,Monitor,2,472.6,945.2,323.92
2024-06-18,West,In-Store,Electronics,Monitor,18,436.13,7850.34,1863.09
2024-06-18,East,Online,Electronics,Smartphone,12,790.69,9488.28,3113.02
2024-06-18,South,Distributor,Office Supplies,Pen Box,4,17.06,68.24,16.85
2024-06-18,East,Online,Office Supplies,Binder Pack,11,32.6,358.6,97.15
2024-06-19,West,Online,Electronics,Smartphone,22,501.62,11035.64,5013.88
2024-06-19,South,Online,Office Supplies,Pen Box,24,12.33,295.92,85.83
2024-06-19,North,In-Store,Electronics,Monitor,12,161.68,1940.16,552.43
2024-06-19,South,In-Store,Electronics,Smartphone,21,472.83,9929.43,2354.34
2024-06-19,South,Online,Furniture,Bookshelf,18,187.03,3366.54,1643.83
2024-06-19,Central,In-Store,Office Supplies,Binder Pack,2,18.47,36.94,7.79
2024-06-19,North,Online,Furniture,Office Chair,22,325.02,7150.44,2224.75
2024-06-19,Central,Online,Electronics,Laptop,6,1185.35,7112.1,1839.41
2024-06-20,South,Online,Electronics,Smartphone,24,572.03,13728.72,5564.8
2024-06-20,South,Online,Electronics,Smartphone,20,449.94,8998.8,4289.97
2024-06-21,North,In-Store,Office Supplies,Binder Pack,5,28.09,140.45,70.14
2024-06-21,North,Online,Office Supplies,Printer Paper,21,26.74,561.54,182.59
2024-06-22,South,Online,Office Supplies,Printer Paper,9,27.42,246.78,81.44
2024-06-22,North,Online,Furniture,Office Chair,16,394.7,6315.2,1420.37
2024-06-22,South,Online,Furniture,Desk,4,764.41,3057.64,833.64
2024-06-23,East,Online,Office Supplies,Binder Pack,12,29.07,348.84,150.6
2024-06-23,South,Online,Office Supplies,Binder Pack,11,26.46,291.06,65.69
2024-06-24,North,Online,Office Supplies,Printer Paper,8,20.89,167.12,46.82
2024-06-24,North,Online,Electronics,Laptop,9,2441.56,21974.04,5960.26
2024-06-24,West,In-Store,Furniture,Desk,9,665.49,5989.41,2720.82
2024-06-24,North,Online,Office Supplies,Binder Pack,2,20.23,40.46,17.48
2024-06-24,East,Online,Office Supplies,Printer Paper,12,24.26,291.12,105.74
2024-06-24,Central,In-Store,Furniture,Desk,1,599.92,599.92,255.16
2024-06-24,West,Distributor,Furniture,Bookshelf,13,204.33,2656.29,1036.24
2024-06-25,North,In-Store,Office Supplies,Printer Paper,6,21.19,127.14,25.47
2024-06-25,North,In-Store,Office Supplies,Binder Pack,14,28.49,398.86,104.28
2024-06-25,West,In-Store,Office Supplies,Pen Box,21,12.73,267.33,77.56
2024-06-25,Central,Online,Electronics,Laptop,24,1373.94,32974.56,14006.99
2024-06-25,South,Online,Furniture,Office Chair,5,331.68,1658.4,432.45
2024-06-26,North,Distributor,Office Supplies,Stapler,13,8.29,107.77,21.85
2024-06-26,West,In-Store,Office Supplies,Binder Pack,21,33.59,705.39,248.01
2024-06-26,Central,Online,Office Supplies,Stapler,3,9.18,27.54,7.05
2024-06-26,West,Online,Office Supplies,Stapler,15,8.51,127.65,47.55
2024-06-26,North,In-Store,Electronics,Monitor,7,235.8,1650.6,575.9
2024-06-27,Central,Online,Electronics,Laptop,11,1069.1,11760.1,4914.68
2024-06-27,West,Online,Office Supplies,Printer Paper,22,15.77,346.94,106.08
2024-06-27,North,In-Store,Furniture,Desk,18,598.21,10767.78,2812.44
2024-06-28,East,Online,Electronics,Smartphone,14,1004.34,14060.76,6593.22
2024-06-28,Central,Online,Office Supplies,Printer Paper,18,25.77,463.86,216.78
2024-06-28,West,Online,Furniture,Desk,6,654.82,3928.92,818.45
2024-06-28,North,In-Store,Office Supplies,Printer Paper,22,29.21,642.62,193.63
2024-06-28,Central,In-Store,Office Supplies,Binder Pack,17,29.24,497.08,177.83
2024-06-28,South,Online,Office Supplies,Pen Box,6,9.12,54.72,25.43
2024-06-28,East,In-Store,Office Supplies,Printer Paper,18,13.56,244.08,100.33
2024-06-28,Central,Online,Electronics,Monitor,24,461.81,11083.44,4402.98
2024-06-28,Central,Online,Office Supplies,Printer Paper,16,21.91,350.56,101.45
2024-06-28,Central,Online,Furniture,Bookshelf,7,174.44,1221.08,453.11
2024-06-28,East,Online,Furniture,Bookshelf,18,212.72,3828.96,1500.63
2024-06-29,West,Distributor,Office Supplies,Pen Box,11,10.14,111.54,31.53
2024-06-29,Central,Distributor,Electronics,Headphones,15,155.95,2339.25,746.3
2024-06-30,Central,Online,Electronics,Smartphone,17,698.44,11873.48,4204.41
2024-06-30,North,In-Store,Electronics,Headphones,18,283.68,5106.24,2230.45
2024-06-30,Central,Online,Furniture,Bookshelf,3,99.04,297.12,100.56
2024-06-30,North,Online,Electronics,Headphones,12,63.15,757.8,303.14
2024-06-30,East,Online,Office Supplies,Printer Paper,10,16.25,162.5,76.07
2024-06-30,East,Online,Electronics,Smartphone,22,1018.74,22412.28,8202.99
2024-07-01,North,Online,Furniture,Office Chair,15,178.76,2681.4,757.56
2024-07-02,South,In-Store,Office Supplies,Pen Box,9,5.52,49.68,21.47
2024-07-02,North,Online,Electronics,Laptop,19,1043.12,19819.28,5093.56
2024-07-02,South,Online,Office Supplies,Pen Box,11,11.2,123.2,42.67
2024-07-02,West,In-Store,Office Supplies,Stapler,17,11.13,189.21,41.41
2024-07-03,Central,Online,Furniture,Office Chair,16,331.27,5300.32,2178.48
2024-07-03,South,Online,Office Supplies,Stapler,8,9.77,78.16,18.39
2024-07-04,Central,Online,Electronics,Laptop,17,1338.19,22749.23,7842.91
2024-07-04,North,Online,Furniture,Office Chair,22,143.03,3146.66,1404.01
2024-07-04,Central,Online,Electronics,Monitor,21,435.6,9147.6,3200.6
2024-07-04,West,Online,Furniture,Office Chair,19,248.8,4727.2,1552.95
2024-07-04,North,Online,Office Supplies,Printer Paper,2,15.72,31.44,12.06
2024-07-05,West,Online,Office Supplies,Binder Pack,21,26.65,559.65,176.99
2024-07-05,South,In-Store,Electronics,Monitor,8,311.83,2494.64,958.42
2024-07-06,South,Online,Furniture,Desk,10,321.53,3215.3,1488.14
2024-07-06,Central,Online,Office Supplies,Pen Box,7,19.24,134.68,51.27
2024-07-06,West,In-Store,Furniture,Office Chair,16,199.16,3186.56,859.22
2024-07-07,Central,Online,Furniture,Office Chair,8,218.19,1745.52,458.98
2024-07-07,West,Online,Furniture,Desk,2,774.2,1548.4,773.81
2024-07-07,East,Online,Furniture,Bookshelf,8,198.35,1586.8,347.15
2024-07-07,Central,Online,Furniture,Office Chair,12,412.75,4953.0,1609.0
2024-07-08,Central,In-Store,Furniture,Office Chair,1,258.21,258.21,127.66
2024-07-09,Central,Online,Electronics,Monitor,15,299.37,4490.55,1011.37
2024-07-09,West,In-Store,Furniture,Desk,17,587.81,9992.77,3653.14
2024-07-09,West,Online,Furniture,Desk,3,220.29,660.87,242.18
2024-07-09,North,In-Store,Office Supplies,Pen Box,19,8.91,169.29,68.85
2024-07-09,East,Online,Furniture,Bookshelf,10,109.14,1091.4,317.58
2024-07-09,West,Online,Furniture,Bookshelf,4,164.47,657.88,292.82
2024-07-10,East,In-Store,Furniture,Office Chair,14,364.25,5099.5,2071.19
2024-07-10,East,In-Store,Furniture,Desk,10,643.46,6434.6,2205.5
2024-07-11,East,Online,Office Supplies,Pen Box,16,17.69,283.04,70.69
2024-07-11,Central,Online,Furniture,Desk,11,763.02,8393.22,3300.88
2024-07-11,South,Online,Electronics,Headphones,2,158.72,317.44,147.74
2024-07-12,North,Online,Office Supplies,Printer Paper,18,18.71,336.78,123.09
2024-07-12,West,In-Store,Office Supplies,Binder Pack,15,32.71,490.65,108.18
2024-07-12,East,In-Store,Office Supplies,Stapler,15,7.94,119.1,56.62
2024-07-12,South,In-Store,Furniture,Office Chair,12,400.62,4807.44,978.5
2024-07-12,Central,Online,Office Supplies,Stapler,24,10.37,248.88,68.12
2024-07-12,South,In-Store,Office Supplies,Printer Paper,12,14.67,176.04,39.9
2024-07-12,North,Online,Electronics,Laptop,15,915.07,13726.05,3979.25
2024-07-13,Central,Distributor,Office Supplies,Printer Paper,12,21.21,254.52,75.96
2024-07-13,East,Online,Office Supplies,Printer Paper,7,24.55,171.85,68.21
2024-07-13,Central,In-Store,Furniture,Desk,1,700.05,700.05,278.31
2024-07-13,North,Online,Electronics,Monitor,18,323.28,5819.04,1206.67
2024-07-14,North,Online,Furniture,Desk,18,389.16,7004.88,1783.59
2024-07-14,West,Online,Office Supplies,Printer Paper,22,23.83,524.26,107.28
2024-07-14,North,Online,Furniture,Desk,6,565.19,3391.14,1287.56
2024-07-14,Central,Distributor,Electronics,Laptop,13,1383.56,17986.28,6768.55
2024-07-15,Central,Online,Furniture,Desk,5,430.83,2154.15,627.25
2024-07-15,West,Online,Furniture,Office Chair,9,414.47,3730.23,919.53
2024-07-15,West,Online,Electronics,Monitor,1,352.52,352.52,111.83
2024-07-15,South,Online,Furniture,Bookshelf,14,84.95,1189.3,300.38
2024-07-15,South,In-Store,Electronics,Laptop,10,1502.29,15022.9,4865.77
2024-07-15,North,Online,Electronics,Smartphone,15,906.41,13596.15,5822.75
2024-07-15,Central,In-Store,Furniture,Office Chair,10,405.9,4059.0,1377.06
2024-07-16,South,Online,Office Supplies,Printer Paper,1,16.82,16.82,8.21
2024-07-16,North,Online,Office Supplies,Pen Box,18,10.52,189.36,78.36
2024-07-17,North,Online,Furniture,Bookshelf,9,102.42,921.78,357.01
2024-07-17,North,Online,Office Supplies,Printer Paper,12,17.1,205.2,66.19
2024-07-17,West,Online,Furniture,Bookshelf,7,157.16,1100.12,221.69
2024-07-18,Central,Distributor,Furniture,Desk,20,251.09,5021.8,1322.39
2024-07-18,North,Online,Office Supplies,Printer Paper,20,23.3,466.0,149.16
2024-07-19,West,Online,Electronics,Smartphone,6,696.02,4176.12,1824.87
2024-07-19,East,In-Store,Office Supplies,Binder Pack,21,18.44,387.24,176.17
2024-07-19,Central,Distributor,Electronics,Smartphone,3,588.02,1764.06,654.44
2024-07-19,West,Distributor,Electronics,Monitor,14,160.87,2252.18,641.7
2024-07-19,South,Online,Furniture,Desk,6,744.43,4466.58,1623.34
2024-07-20,West,In-Store,Electronics,Headphones,1,235.57,235.57,57.6
2024-07-20,North,In-Store,Office Supplies,Printer Paper,8,14.59,116.72,46.47
2024-07-20,East,Online,Office Supplies,Printer Paper,4,11.64,46.56,20.74
2024-07-20,West,Online,Office Supplies,Binder Pack,21,38.34,805.14,192.85
2024-07-21,West,In-Store,Electronics,Smartphone,9,893.33,8039.97,1952.73
2024-07-21,South,Online,Furniture,Desk,3,601.87,1805.61,402.75
2024-07-22,South,Online,Office Supplies,Pen Box,21,18.86,396.06,192.6
2024-07-23,East,Online,Electronics,Headphones,8,200.11,1600.88,561.11
2024-07-23,North,Online,Office Supplies,Pen Box,17,12.92,219.64,100.01
2024-07-23,North,Distributor,Furniture,Desk,14,501.77,7024.78,1529.44
2024-07-24,Central,Online,Office Supplies,Binder Pack,3,17.68,53.04,12.63
2024-07-25,North,Online,Electronics,Laptop,7,1452.09,10164.63,2078.18
2024-07-25,Central,Online,Office Supplies,Binder Pack,7,28.54,199.78,41.84
2024-07-25,Central,Online,Electronics,Headphones,16,287.78,4604.48,2001.17
2024-07-25,West,In-Store,Electronics,Monitor,10,188.31,1883.1,422.55
2024-07-25,North,Online,Office Supplies,Binder Pack,7,26.68,186.76,71.64
2024-07-25,West,In-Store,Electronics,Monitor,23,217.83,5010.09,1493.38
2024-07-26,South,In-Store,Furniture,Bookshelf,4,242.34,969.36,477.38
2024-07-27,East,Online,Electronics,Laptop,4,929.76,3719.04,1503.6
2024-07-27,North,Online,Furniture,Desk,18,608.18,10947.24,3786.33
2024-07-27,Central,Online,Electronics,Headphones,6,170.07,1020.42,325.1
2024-07-27,North,Online,Furniture,Office Chair,18,272.17,4899.06,1080.34
2024-07-27,East,In-Store,Office Supplies,Printer Paper,14,13.84,193.76,45.34
2024-07-28,East,Online,Electronics,Monitor,21,251.63,5284.23,1206.12
2024-07-28,South,Online,Electronics,Monitor,2,442.66,885.32,180.08
2024-07-29,East,Online,Electronics,Monitor,6,478.78,2872.68,1377.46
2024-07-29,East,In-Store,Furniture,Bookshelf,23,83.14,1912.22,878.74
2024-07-29,Central,In-Store,Furniture,Desk,1,292.92,292.92,100.3
2024-07-29,Central,Distributor,Furniture,Bookshelf,20,230.11,4602.2,1144.03
2024-07-30,North,In-Store,Office Supplies,Pen Box,5,8.63,43.15,17.75
2024-07-30,West,In-Store,Furniture,Office Chair,4,496.24,1984.96,561.3
2024-07-30,North,Online,Electronics,Monitor,14,401.21,5616.94,2358.95
2024-07-30,South,In-Store,Electronics,Headphones,21,214.68,4508.28,2216.65
2024-07-30,West,In-Store,Electronics,Smartphone,2,1111.49,2222.98,766.04
2024-07-31,South,Online,Furniture,Office Chair,2,456.41,912.82,345.16
2024-07-31,South,Online,Furniture,Bookshelf,15,122.98,1844.7,729.16
2024-07-31,North,Online,Furniture,Desk,12,313.93,3767.16,1012.3
2024-08-01,East,Online,Electronics,Monitor,11,371.69,4088.59,1253.22
2024-08-01,South,Online,Office Supplies,Stapler,2,14.45,28.9,14.18
2024-08-01,North,Online,Furniture,Office Chair,22,373.69,8221.18,2874.45
2024-08-01,North,In-Store,Electronics,Smartphone,24,1111.89,26685.36,9888.26
2024-08-01,South,Online,Electronics,Monitor,12,193.84,2326.08,725.24
2024-08-01,North,Online,Electronics,Smartphone,19,635.15,12067.85,3621.02
2024-08-01,South,In-Store,Office Supplies,Printer Paper,2,21.99,43.98,16.62
2024-08-02,East,In-Store,Furniture,Office Chair,12,117.44,1409.28,628.76
2024-08-02,East,In-Store,Office Supplies,Pen Box,18,16.99,305.82,97.68
2024-08-02,East,In-Store,Furniture,Bookshelf,17,199.05,3383.85,1013.09
2024-08-03,South,Online,Furniture,Bookshelf,4,214.07,856.28,266.49
2024-08-04,West,Online,Furniture,Desk,18,733.5,13203.0,4904.5
2024-08-04,East,In-Store,Electronics,Headphones,6,87.84,527.04,234.45
2024-08-04,Central,Online,Electronics,Laptop,9,1746.3,15716.7,3862.07
2024-08-05,Central,In-Store,Office Supplies,Binder Pack,20,20.27,405.4,152.62
2024-08-05,West,Online,Electronics,Headphones,5,112.67,563.35,182.11
2024-08-05,East,Online,Electronics,Headphones,18,295.55,5319.9,1202.03
2024-08-05,East,Online,Office Supplies,Pen Box,12,7.68,92.16,21.19
2024-08-05,South,In-Store,Electronics,Laptop,24,1197.26,28734.24,6603.28
2024-08-06,East,In-Store,Office Supplies,Pen Box,19,12.55,238.45,70.38
2024-08-06,North,Online,Office Supplies,Binder Pack,19,19.24,365.56,117.35
2024-08-06,Central,Online,Furniture,Bookshelf,18,123.22,2217.96,1030.74
2024-08-07,South,In-Store,Office Supplies,Binder Pack,5,20.75,103.75,34.25
2024-08-07,South,Online,Furniture,Desk,23,733.92,16880.16,4203.24
2024-08-07,South,Online,Electronics,Headphones,19,217.79,4138.01,916.28
2024-08-07,South,In-Store,Furniture,Bookshelf,9,122.63,1103.67,414.0
2024-08-08,West,In-Store,Furniture,Bookshelf,12,176.43,2117.16,736.53
2024-08-08,South,In-Store,Electronics,Headphones,18,176.84,3183.12,1182.45
2024-08-08,Central,Online,Furniture,Bookshelf,7,131.33,919.31,320.09
2024-08-09,South,Online,Furniture,Bookshelf,20,241.54,4830.8,2294.49
2024-08-09,West,Online,Office Supplies,Stapler,4,13.2,52.8,24.95
2024-08-09,North,In-Store,Office Supplies,Pen Box,2,7.84,15.68,4.61
2024-08-09,South,Online,Office Supplies,Pen Box,1,18.49,18.49,4.49
2024-08-09,East,Online,Office Supplies,Stapler,3,13.72,41.16,14.41
2024-08-10,North,Online,Electronics,Laptop,20,1102.42,22048.4,6581.1
2024-08-10,North,In-Store,Electronics,Smartphone,19,892.53,16958.07,6271.25
2024-08-11,East,Online,Electronics,Smartphone,19,1061.29,20164.51,9497.0
2024-08-11,West,Online,Furniture,Desk,8,288.9,2311.2,837.15
2024-08-11,Central,Online,Office Supplies,Stapler,8,6.09,48.72,19.49
2024-08-12,West,Online,Furniture,Office Chair,4,494.84,1979.36,961.35
2024-08-12,Central,Online,Electronics,Smartphone,19,896.09,17025.71,6459.08
2024-08-12,North,Online,Furniture,Office Chair,17,316.12,5374.04,1279.0
2024-08-13,South,In-Store,Electronics,Laptop,14,1088.18,15234.52,6546.89
2024-08-14,West,Distributor,Office Supplies,Binder Pack,12,16.86,202.32,98.33
2024-08-15,Central,Online,Office Supplies,Pen Box,3,17.45,52.35,23.96
2024-08-15,South,Distributor,Furniture,Office Chair,1,141.05,141.05,62.16
2024-08-15,Central,In-Store,Furniture,Office Chair,15,341.92,5128.8,1708.1
2024-08-15,Central,Online,Electronics,Headphones,17,143.56,2440.52,683.78
2024-08-15,South,Online,Furniture,Office Chair,3,438.31,1314.93,633.41
2024-08-16,North,In-Store,Office Supplies,Printer Paper,22,27.95,614.9,267.29
2024-08-16,East,Online,Electronics,Laptop,6,2174.24,13045.44,6356.45
2024-08-16,Central,Online,Furniture,Desk,18,677.34,12192.12,5120.06
2024-08-16,West,Online,Office Supplies,Pen Box,15,10.61,159.15,68.41
2024-08-17,West,Distributor,Furniture,Desk,12,533.35,6400.2,2580.15
2024-08-17,South,Distributor,Electronics,Headphones,17,132.51,2252.67,761.49
2024-08-17,West,Online,Furniture,Desk,20,471.94,9438.8,3373.22
2024-08-17,North,Online,Electronics,Smartphone,4,680.59,2722.36,587.44
2024-08-18,North,Online,Furniture,Office Chair,20,272.34,5446.8,2573.64
2024-08-18,South,Online,Electronics,Smartphone,19,733.59,13938.21,4801.58
2024-08-19,South,Online,Furniture,Bookshelf,1,206.15,206.15,72.46
2024-08-19,North,Online,Electronics,Smartphone,24,1042.99,25031.76,8505.95
2024-08-20,East,Online,Electronics,Headphones,9,203.32,1829.88,455.12
2024-08-20,West,Online,Furniture,Desk,16,604.4,9670.4,2000.45
2024-08-20,West,Online,Office Supplies,Binder Pack,12,29.86,358.32,82.35
2024-08-20,East,Online,Office Supplies,Binder Pack,13,25.65,333.45,164.46
2024-08-20,West,Online,Electronics,Laptop,9,1355.09,12195.81,3675.6
2024-08-20,South,Online,Electronics,Monitor,1,421.82,421.82,102.08
2024-08-21,Central,Online,Electronics,Smartphone,8,894.23,7153.84,3444.28
2024-08-21,Central,Online,Electronics,Smartphone,9,684.17,6157.53,1800.03
2024-08-21,South,In-Store,Electronics,Monitor,17,213.75,3633.75,1363.66
2024-08-21,South,Distributor,Furniture,Office Chair,11,226.84,2495.24,1181.12
2024-08-21,North,In-Store,Office Supplies,Printer Paper,14,17.53,245.42,100.53
2024-08-22,Central,In-Store,Office Supplies,Binder Pack,12,37.68,452.16,160.66
2024-08-23,Central,Online,Furniture,Bookshelf,1,214.23,214.23,82.43
2024-08-23,North,Online,Office Supplies,Printer Paper,11,14.66,161.26,41.36
2024-08-23,North,In-Store,Electronics,Headphones,6,233.74,1402.44,337.87
2024-08-23,North,Online,Office Supplies,Binder Pack,24,28.42,682.08,211.78
2024-08-23,East,Online,Furniture,Bookshelf,13,81.08,1054.04,361.08
2024-08-24,East,Online,Office Supplies,Printer Paper,3,26.3,78.9,25.43
2024-08-24,North,Online,Office Supplies,Pen Box,21,10.63,223.23,66.7
2024-08-25,South,In-Store,Furniture,Office Chair,19,352.78,6702.82,2001.72
2024-08-25,North,Online,Electronics,Monitor,3,490.24,1470.72,639.18
2024-08-25,Central,Online,Furniture,Desk,24,447.4,10737.6,4974.13
2024-08-25,South,Online,Office Supplies,Stapler,10,10.94,109.4,33.81
2024-08-25,East,Online,Office Supplies,Stapler,23,13.74,316.02,152.98
2024-08-26,West,In-Store,Furniture,Desk,12,203.5,2442.0,584.08
2024-08-26,South,Online,Office Supplies,Pen Box,19,11.98,227.62,112.59
2024-08-26,South,In-Store,Furniture,Bookshelf,6,148.19,889.14,241.25
2024-08-26,South,Distributor,Office Supplies,Printer Paper,5,19.46,97.3,26.48
2024-08-26,West,Online,Office Supplies,Printer Paper,15,11.81,177.15,51.97
2024-08-27,South,Distributor,Furniture,Desk,20,495.03,9900.6,3992.36
2024-08-27,Central,Distributor,Electronics,Laptop,1,1871.46,1871.46,620.1
2024-08-27,East,Online,Electronics,Headphones,4,157.86,631.44,258.95
2024-08-27,West,Online,Furniture,Bookshelf,3,110.49,331.47,158.06
2024-08-27,South,Online,Furniture,Bookshelf,2,102.45,204.9,95.72
2024-08-28,Central,In-Store,Electronics,Laptop,19,1669.99,31729.81,15807.37
2024-08-28,North,Online,Office Supplies,Stapler,8,14.04,112.32,23.59
2024-08-28,South,Online,Furniture,Office Chair,9,492.06,4428.54,892.82
2024-08-28,East,Distributor,Furniture,Desk,17,761.67,12948.39,3231.35
2024-08-28,West,Online,Office Supplies,Pen Box,15,5.13,76.95,33.2
2024-08-29,South,Online,Office Supplies,Pen Box,2,10.46,20.92,6.48
2024-08-29,East,Online,Office Supplies,Binder Pack,1,21.3,21.3,7.59
2024-08-30,Central,In-Store,Office Supplies,Pen Box,13,10.95,142.35,52.42
2024-08-30,West,Online,Furniture,Bookshelf,18,170.32,3065.76,678.42
2024-08-30,South,Online,Furniture,Desk,18,438.74,7897.32,2824.13
2024-08-30,West,Online,Furniture,Desk,19,691.74,13143.06,6024.02
2024-08-31,South,Online,Electronics,Headphones,18,286.33,5153.94,2476.32
2024-08-31,East,Online,Office Supplies,Binder Pack,21,19.35,406.35,90.89
2024-08-31,West,In-Store,Electronics,Smartphone,1,629.89,629.89,231.05
2024-09-01,North,Online,Office Supplies,Pen Box,23,6.75,155.25,65.86
2024-09-01,Central,In-Store,Electronics,Smartphone,17,622.03,10574.51,3064.86
2024-09-01,Central,Online,Furniture,Office Chair,1,216.21,216.21,44.34
2024-09-01,South,Online,Electronics,Smartphone,22,484.18,10651.96,5036.95
2024-09-01,South,Online,Office Supplies,Binder Pack,17,24.37,414.29,160.16
2024-09-01,Central,Online,Office Supplies,Printer Paper,19,22.09,419.71,154.31
2024-09-02,Central,Online,Electronics,Monitor,10,356.0,3560.0,1612.41
2024-09-02,South,In-Store,Office Supplies,Binder Pack,17,36.07,613.19,212.01
2024-09-02,East,Online,Furniture,Office Chair,23,309.41,7116.43,2138.01
2024-09-03,Central,In-Store,Furniture,Desk,13,635.76,8264.88,2675.75
2024-09-03,North,Online,Furniture,Bookshelf,4,98.26,393.04,177.77
2024-09-03,Central,Online,Office Supplies,Stapler,16,10.56,168.96,81.31
2024-09-03,West,Online,Office Supplies,Binder Pack,4,36.02,144.08,64.63
2024-09-04,Central,Online,Office Supplies,Binder Pack,17,19.58,332.86,131.85
2024-09-04,North,Online,Electronics,Smartphone,21,583.61,12255.81,2853.49
